"m_Argens_Therese_1748" "m_Arnim_Graefin-Dolores_1810" "m_Brentano_Godwi_1801" "m_Clauren_Liebe-und-Irrtum_1827" "m_Crebillon_Schaumloeffel_1735" "m_Crebillon_Sopha_1742" "m_Defoe_Moll-Flanders_1722" "m_Diderot_Jakob_1796" "m_Diderot_Kleinode_1748" "m_Eichendorff_Ahnung-und-Gegenwart_1815" "m_Goethe_Wanderjahre_1821" "m_Goethe_Werther_1774" "m_Hauff_Memoiren-des-Satan_1826" "m_Hippel_Kreuz-und-Querzuege_1793" "m_Hippel_Lebenslaeufe_1779" "m_Hoelderlin_Hyperion_1797" "m_Hoelderlin_Hyperions-Jugend_1797" "m_Hoffmann_Elixiere_1816" "m_Hoffmann_Kater-Murr_1820" "m_Knigge_Josephs-von-Wurmbrands_1792" "m_Miller_Siegwart_1776" "m_Moritz_Anton-Reiser_1785" "m_Moritz_Hartknopf_1786" "m_Nicolai_Sebaldus-Nothanker_1773" "m_Paul_Flegeljahre_1804" "m_Paul_Luftschiffers-Giannozzo_1801" "m_Paul_Quintus-Fixlein_1796" "m_Paul_Siebenkaes_1796" "m_Paul_Titan_1800" "m_Pestalozzi_Lienhard-und-Gertrud_1781" "m_Pfeffel_Biographie-eines-Pudels_1789" "m_Schnabel_Wunderliche-Fata_1731" "m_Scott_Ivanhoe_1819" "m_Spindler_Der-Jude_1827" "m_Sterne_Tristram-Shandy_1759" "m_Thuemmel_Reise-in-mittaegliche-Provinzen_1791" "m_Tieck_William-Lovell_1795" "m_Wezel_Hermann-und-Ulrike_1780" "m_Wezel_Kakerlak_1784" "m_Wieland_Abderiten_1774" "m_Wieland_Aristipp_1801" "w_Ahlefeld_Erna_1820" "w_Ahlefeld_Marie-Mueller_1799" "w_Ehrmann_Amalie_1787" "w_Fischer_Gustav_1801" "w_Fischer_Honigmonathe_1802" "w_Fouque_Magie-der-Natur_1812" "w_Fouque_Resignation_1829" "w_Huber_Seldorf_1795" "w_La-Roche_Oneida_1798" "w_La-Roche_Rosaliens-Briefe_1779" "w_Liebeskind_Maria_1784" "w_Mereau_Bluethenalter_1794" "w_Naubert_Amtmannin_1787" "w_Schopenhauer_Die-Tante_1823" "w_Wolzogen_Agnes_1798"
"sechs" 0.0175551524372403 0.00519534497090607 0.00336032796800968 0.0043525571273123 0.00314767308267363 0.00428455133606593 0.0111538676035915 0.00758215809882801 0.026181256975927 0 0.000683723283512697 0.0101076464345277 0.0156536517733351 0.0138632655455195 0.0129349780736347 0.00416892483428524 0.00832847505621721 0.00467180565288484 0.00225677596984947 0.00477783086478739 0.013107283112274 0.0108642511814873 0 0.0204924751631201 0.0100866188392823 0.0112246043326973 0.0193431080506016 0.0112650035766386 0.00301606810281776 0.00657233179759847 0.103600103600104 0.00020899209382909 0.0148644631226183 0.00341558569704514 0.0162229496798864 0.010280443406159 0.00190560884202503 0.0147041183139794 0.00434933890048713 0.0111635176244035 0.00552942518169346 0 0.0140387000163785 0.0059506099375186 0.0100918357049147 0.0238670604731645 0 0.0014499372902122 0.00324721010531785 0 0.0199825606743206 0.00255098787005268 0 0.00350048131618097 0.00571801993138376 0.00249529013986101
"essen" 0.0263327286558605 0.0170704191901199 0.0109210658960315 0.00652883569096844 0.00157383654133682 0 0.00478022897296781 0.0108316544268972 0.00137796089346984 0.00557892505272084 0.00546978626810157 0.0126345580431597 0.00335435395142895 0.0149296705874825 0.0302867779285106 0 0 0.0028030833917309 0.00150451731323298 0.00477783086478739 0.0357929654219789 0.0248325741291139 0.0200280392549569 0.00983638807829765 0.0226948923883853 0.0224492086653945 0.0193431080506016 0.0197137562591176 0.00716316174419218 0.0427201566843901 0 0.0108675888791127 0.00405394448798681 0.00303607617515123 0.00811147483994322 0.00425397658185892 0.00317601473670838 0.0236039793987563 0.0173973556019485 0.0176755695719721 0.00345589073855841 0 0 0.00425043566965614 0.0100918357049147 0 0.00476780776199104 0.0014499372902122 0.00324721010531785 0.0245804123609978 0.0326987356488882 0.00765296361015803 0 0 0.00081685999019768 0
"versetzte" 0.0263327286558605 0 0.00672065593601936 0.0043525571273123 0.155809817592345 0.0671246375983662 0.0023901144864839 0.00216633088537943 0.0950793016494192 0 0.102558492526905 0.0429574973467428 0 0.00426562016785215 0.00189292362053191 0 0.0333139002248688 0.00373744452230787 0.00451355193969895 0 0.013107283112274 0.0100882332399525 0 0.0213121741696449 0.0977141200055476 0.00374153477756576 0.00386862161012031 0.0292890092992605 0.0395858938494831 0.000657233179759847 0.0388500388500388 0.0169283596001563 0.144590686738196 0.0804560186415077 0.00405573741997161 0.013116427794065 0.000635202947341676 0.00657815819309603 0.0173973556019485 0.0316299666024764 0.0138235629542336 0.0268034236906528 0.0561548000655139 0 0 0 0.00715171164298655 0.0115994983216976 0 0 0.000454149106234559 0 0 0.000875120329045244 0 0.00499058027972202
"kurz" 0.0234068699163204 0.0133594584966156 0.00336032796800968 0.043525571273123 0.0094430192480209 0.00714091889344321 0.0509891090449899 0.0270791360672429 0.0220473742955175 0.0033473550316325 0.0177768053713301 0.0176883812604235 0.022362359676193 0.0234609109231868 0.0227150834463829 0.00416892483428524 0 0.0102779724363466 0.0135406558190968 0.0382226469182991 0.013611409385823 0.0256085920706487 0.0120168235529742 0.033607659267517 0.0289990291629367 0.0112246043326973 0.0399757566379099 0.0242197576897731 0.018850425642611 0.0111729640559174 0.0388500388500388 0 0.0135131482932894 0.0189754760946952 0.0144847764998986 0.0205608868123181 0.0101632471574668 0.0119954649403516 0.00869867780097425 0.0418631910915129 0.036978030902575 0.00357378982542037 0.00233978333606308 0.0289029625536617 0.0100918357049147 0.00596676511829112 0.00476780776199104 0.0239239652885013 0.0119064370528321 0.00983216494439911 0.0131703240808022 0.0191324090253951 0 0.0166272862518596 0.0114360398627675 0.00499058027972202
"herren" 0.0234068699163204 0.0126172663579147 0.00756073792802177 0.00652883569096844 0.00472150962401045 0.00999728645082049 0.0159340965765594 0.0628235956760036 0.0427167876975651 0.0122736351159859 0.00478606298458888 0.0126345580431597 0.0626146070933405 0.0501210369722628 0.0394359087610815 0.00833784966857048 0 0.00934361130576968 0.00752258656616491 0.00477783086478739 0.013107283112274 0.00232805382460442 0 0.0245909701957441 0.00756496412946175 0.014966139110263 0.0103163242936542 0.00957525304014284 0.00603213620563552 0.0223459281118348 0.012950012950013 0.0250790512594909 0.0270262965865787 0.0523723140213588 0.0156435586198905 0.0269418516851065 0.00127040589468335 0.00735205915698968 0.0130480167014614 0.106053417431833 0.00552942518169346 0.00357378982542037 0.00233978333606308 0.011051132741106 0 0.0149169127957278 0 0.0028998745804244 0.00108240336843928 0 0.00908298212469118 0.0165814211553424 0 0.0236282488842216 0.0212383597451397 0.00998116055944405
"erwiderte" 0.00877757621862017 0.00296876855480347 0.0285627877280823 0 0.0645272981948095 0.224224853254117 0.0478022897296781 0.00974848898420745 0.0992131843298287 0.0167367751581625 0.0232465916394317 0 0.0380160114495282 0.00213281008392608 0.000315487270088652 0.0208446241714262 0.0166569501124344 0.0383088063536557 0.0962891080469108 0 0 0.00232805382460442 0 0.00573789304567363 0.0113474461941926 0 0.00128954053670677 0.0016897505364958 0.00339307661566998 0.00131446635951969 0 0 0.0493229912705062 0.00151803808757562 0.000579391059995944 0 0.000635202947341676 0.00580425722920238 0.00434933890048713 0.0269785009256417 0 0 0 0 0 0 0 0 0 0 0.000454149106234559 0 0 0 0 0
"sachen" 0.00877757621862017 0.00742192138700867 0.00504049195201452 0.0043525571273123 0.0110168557893577 0.0142818377868864 0.0207143255495272 0.00866532354151773 0.00826776536081906 0.0033473550316325 0.00136744656702539 0.0176883812604235 0.00782682588666756 0.00853124033570431 0.0160898507745212 0 0 0.00654052791403878 0.00601806925293193 0.00955566172957477 0.00907427292388197 0.0100882332399525 0 0.0303288632414178 0.0226948923883853 0.0187076738878288 0.00773724322024063 0.0157710050072941 0.00791717876989662 0.0400912239653507 0 0.0898666003465089 0.00202697224399341 0.00265656665325733 0.00405573741997161 0.0024814863394177 0.0203264943149336 0.0139302173500857 0.00434933890048713 0.0269785009256417 0.00691178147711682 0.00178689491271018 0 0.0059506099375186 0.00504591785245736 0.00298338255914556 0 0.0036248432255305 0.00216480673687857 0.00393286597775964 0.0449607615172213 0.0318873483756585 0 0.0218780082261311 0 0.00499058027972202
"ehre" 0.0234068699163204 0.0215235720223251 0.0126012298800363 0.0174102285092492 0.0188860384960418 0.0285636755737728 0.00956045794593561 0.0281623015099326 0.0468506703779747 0.01338942012653 0.00752095611863966 0.0101076464345277 0.0413703654009571 0.0501210369722628 0.0470076032432091 0.00833784966857048 0.00832847505621721 0.00467180565288484 0.0165496904455628 0.0286669851887243 0.010586651744529 0.0116402691230221 0.00801121570198278 0.0114757860913473 0.0081953778069169 0.0336738129980918 0.00644770268353386 0.0129547541131344 0.0116872638984188 0.00525786543807878 0.0259000259000259 0.0204812251952509 0.0527012783438285 0.0170779284852257 0.030707726179785 0.0340318126548713 0.00952804421012514 0.0537861169906087 0.0434933890048713 0.0539570018512833 0.0158970973973687 0.0160820542143917 0.0116989166803154 0.04845496663408 0 0.02685044303231 0.0357585582149328 0.0115994983216976 0.0162360505265892 0.00393286597775964 0.015441069611975 0.0420912998558692 0.0125825731362064 0.0376301741489455 0.0196046397647443 0.0162193859090966
"solcher" 0.0117034349581602 0.0155860349127182 0.0126012298800363 0.0130576713819369 0.00786918270668408 0.0128536540081978 0.0119505724324195 0.00758215809882801 0.00688980446734922 0.00557892505272084 0.0211954217888936 0.0101076464345277 0.022362359676193 0.00586522773079671 0.00536328359150708 0.0104223120857131 0.0249854251686516 0.00467180565288484 0.0157974317889463 0.0238891543239369 0.00705776782968598 0.0139683229476265 0.0120168235529742 0.0114757860913473 0.0201732376785647 0.0224492086653945 0.0141849459037745 0.0242197576897731 0.0101792298470099 0.00328616589879923 0 0.0288409089484145 0.0148644631226183 0.00948773804734761 0.0260725976998175 0.0113439375516238 0.00444642063139173 0.0100607125306175 0.00869867780097425 0.0139543970305043 0.0127867957326661 0.00714757965084073 0 0.0136013941428996 0 0.0119335302365822 0.00715171164298655 0.00942459238637929 0.00216480673687857 0.00196643298887982 0.000454149106234559 0.0242343847655004 0 0.0131268049356787 0.00490115994118608 0.00748587041958304
"teufel" 0.0468137398326409 0.0259767248545303 0.00252024597600726 0.0108813928182807 0 0.00428455133606593 0.0119505724324195 0.0541582721344858 0.0110236871477587 0.01338942012653 0.00136744656702539 0.00758073482589579 0.124111096202871 0.0127968605035565 0.0214531343660283 0 0 0.0336370007007709 0.0203109837286453 0 0.010586651744529 0.00388008970767404 0.00801121570198278 0.00901668907177284 0.0277382018080264 0.0636060912186179 0.0116058648303609 0.0371745118029075 0.0124412809241233 0.0460063225831893 0.012950012950013 0.00167193675063272 0.0243236669279209 0.0299812522296184 0.0382398099597323 0.010280443406159 0.000635202947341676 0.017799722169554 0.00869867780097425 0.00186058627073391 0 0 0 0.00425043566965614 0 0.00895014767743668 0.0166873271669686 0.0014499372902122 0 0 0.00136244731870368 0.0178569150903687 0 0.00525072197427146 0.00081685999019768 0
"zugleich" 0.0204810111767804 0.011132882080513 0.0193218858160556 0.00870511425462459 0.0188860384960418 0.00428455133606593 0.0135439820900754 0.0129979853122766 0.00551184357387937 0.0189683451792509 0.0403396737272491 0.00505382321726386 0.0100630618542869 0.00799803781472279 0.00725620721203899 0.00625338725142786 0 0.00934361130576968 0.0127883971624803 0.0238891543239369 0.010586651744529 0.0442330226674841 0.0240336471059483 0.0295091642348929 0.0321510975502124 0.0374153477756576 0.0438443782480302 0.0394275125182352 0.0388318768237787 0.00262893271903939 0.012950012950013 0.0200632410075927 0.0304045836599011 0.0166984189633318 0.0156435586198905 0.0333228165578948 0.021596900209617 0.00928681156672381 0 0.0279087940610086 0.0279927149823231 0.0178689491271018 0.00233978333606308 0.00425043566965614 0.0100918357049147 0.00298338255914556 0.0262229426909507 0.0282737771591379 0.0281424875794213 0.0353957937998368 0.034969481180061 0.0140304332852897 0 0.00525072197427146 0.0473778794314654 0.00998116055944405
"wovon" 0.00585171747908011 0.0066797292483078 0.000840081992002419 0 0.0141645288720314 0.0142818377868864 0.00159340965765593 0.00216633088537943 0.00413388268040953 0.00446314004217667 0.0143581889537666 0.0126345580431597 0.00335435395142895 0.0154628731084641 0.0085181562923936 0.0208446241714262 0.0249854251686516 0.00467180565288484 0.00300903462646596 0.0286669851887243 0.00453713646194099 0.0310407176613923 0.0200280392549569 0.0237712711892193 0.021434065033475 0.0299322782205261 0.0090267837569474 0.0118282537554706 0.00640914471848774 0.00262893271903939 0 0.00898666003465089 0.00135131482932894 0.000379509521893904 0.00811147483994322 0.00602646682430013 0.0025408117893667 0.00928681156672381 0.0130480167014614 0.0288390871963756 0.028338304056179 0 0.00233978333606308 0.011051132741106 0.0100918357049147 0 0.00238390388099552 0.0021749059353183 0.00216480673687857 0.0157314639110386 0.0136244731870368 0.00127549393502634 0 0.00262536098713573 0.00245057997059304 0
"geheimnis" 0.00585171747908011 0.0141016506353165 0.00840081992002419 0 0.00472150962401045 0.0142818377868864 0.0215110303783551 0.00866532354151773 0.0151575698281683 0.00446314004217667 0.0191442519383555 0.00252691160863193 0.00782682588666756 0.000533202520981519 0.000315487270088652 0.00833784966857048 0 0.029899556178463 0.0240722770117277 0 0.001008252547098 0.000776017941534808 0 0.00573789304567363 0.00252165470982058 0 0.00257908107341354 0.00619575196715125 0.00829418728274884 0 0 0.00020899209382909 0 0 0 0 0.00571682652607508 0.00928681156672381 0.00434933890048713 0.0213967421134399 0 0.00893447456355092 0 0.00510052280358737 0 0 0 0 0 0 0 0 0 0 0 0
"solchen" 0.0321844461349406 0.0230079562997269 0.0310830337040895 0.0282916213275299 0.0157383654133682 0.0314200431311501 0.048598994558506 0.0238296397391738 0.0165355307216381 0.0189683451792509 0.0601676489491173 0.0176883812604235 0.0447247193523861 0.00959764537766735 0.013565952613812 0.00833784966857048 0.0166569501124344 0.00654052791403878 0.0165496904455628 0.0668896321070234 0.01512378820647 0.0426809867844145 0.0200280392549569 0.0262303682087937 0.0365639932923985 0.0299322782205261 0.0464234593214438 0.0591412687773528 0.0278986299510643 0.0144591299547166 0 0.0361556322324326 0.0405394448798681 0.0102467570911354 0.0457718937396796 0.0350953068003361 0.0177856825255669 0.0414037015683103 0.0304453723034099 0.0465146567683477 0.0476912921921061 0.0160820542143917 0.00467956667212616 0.0603561865091172 0 0.00298338255914556 0.0238390388099552 0.0166742788374403 0.0184008572634678 0.0235971958665579 0.0077205348059875 0.0573972270761853 0.00629128656810318 0.032379452174674 0.022872079725535 0.0124764506993051
"ohren" 0.00292585873954005 0.00593753710960694 0.0109210658960315 0.00217627856365615 0.00314767308267363 0.00142818377868864 0.00318681931531187 0.0129979853122766 0.017913491615108 0.00223157002108834 0.00273489313405079 0.0101076464345277 0.0145355337895255 0.00479882268883367 0.00567877086159573 0 0 0.00373744452230787 0.0293380876080431 0.00477783086478739 0.00504126273548999 0.0139683229476265 0.0200280392549569 0.00327879602609922 0.0151299282589235 0.00374153477756576 0.0103163242936542 0.0118282537554706 0.00527811917993108 0.0105157308761576 0 0.0117035572544291 0.011486176049296 0.0193549856165891 0.00927025695993511 0.0226878751032476 0.00317601473670838 0.0162519202417667 0.0652400835073069 0.0418631910915129 0.00898531592025186 0.00178689491271018 0.00233978333606308 0.00935095847324351 0 0 0 0.0028998745804244 0.00108240336843928 0.000983216494439911 0 0.00510197574010536 0 0.00787608296140719 0.0040842999509884 0.00249529013986101
"jedoch" 0.0263327286558605 0.000742192138700867 0 0.00652883569096844 0.00786918270668408 0.0514146160327911 0.241401563134874 0.0129979853122766 0.00137796089346984 0.00446314004217667 0.0827305173050363 0 0.00559058991904826 0.00373241764687063 0.00126194908035461 0.00208446241714262 0 0.00934361130576968 0.0112838798492474 0.00477783086478739 0 0 0.00400560785099139 0.00163939801304961 0.00126082735491029 0.00374153477756576 0.00128954053670677 0.00732225232481511 0 0 0 0.159251975497767 0.0222966946839275 0.104365118520824 0.0115878211999189 0.0191428946183651 0 0 0 0.00465146567683477 0.00483824703398177 0.0232296338652324 0.00467956667212616 0 0 0 0.00476780776199104 0.0028998745804244 0.00541201684219641 0 0.00136244731870368 0.00127549393502634 0.0251651462724127 0 0.00735173991177912 0.00374293520979152
"unterdessen" 0.0117034349581602 0.0118750742192139 0 0 0.00314767308267363 0.00142818377868864 0 0.0292454669526223 0.0206694134020476 0 0 0.00252691160863193 0 0 0 0 0 0.0028030833917309 0.000752258656616491 0 0.001008252547098 0 0 0.00163939801304961 0.000630413677455146 0 0.00128954053670677 0.00112650035766386 0.00113102553855666 0 0 0.01379347819272 0.010134861219967 0.000379509521893904 0.00231756423998378 0.00141799219395297 0.00127040589468335 0.0150910687959262 0.0304453723034099 0.000930293135366954 0 0.00357378982542037 0.00233978333606308 0.0059506099375186 0 0.00298338255914556 0 0.000724968645106099 0.00757682357907498 0.000983216494439911 0.00317904374364191 0.0140304332852897 0 0 0.00245057997059304 0.00249529013986101
"inzwischen" 0.00585171747908011 0.011132882080513 0 0 0.0377720769920836 0 0.00956045794593561 0.00866532354151773 0.00137796089346984 0.00781049507380918 0.00205116985053809 0.00252691160863193 0 0 0.00126194908035461 0.00208446241714262 0 0 0 0 0.00201650509419599 0 0 0.00409849503262402 0.00441289574218602 0.00374153477756576 0.0116058648303609 0.0135180042919664 0.00339307661566998 0 0 0.0200632410075927 0.011486176049296 0.00113852856568171 0 0.00602646682430013 0 0.0030956038555746 0 0.0167452764366052 0.00345589073855841 0 0 0 0 0 0 0.000724968645106099 0 0 0 0.00382648180507902 0 0 0.0040842999509884 0
"habt" 0.00292585873954005 0.0141016506353165 0.00252024597600726 0.00217627856365615 0.0912825193975354 0 0.000796704828827967 0.0108316544268972 0.00275592178693969 0.00223157002108834 0.0109395725362031 0.0101076464345277 0.00782682588666756 0.00799803781472279 0.0214531343660283 0.00625338725142786 0.00832847505621721 0.00560616678346181 0.0255767943249607 0.00955566172957477 0.012603156838725 0.000776017941534808 0.0120168235529742 0.00573789304567363 0.00315206838727573 0.014966139110263 0.00386862161012031 0.00394275125182352 0.00527811917993108 0.0184025290332757 0.012950012950013 0.0305128456990472 0.0445933893678549 0.067552694897115 0.00637330165995539 0.00779895706674135 0.00190560884202503 0.00270865337362778 0.00869867780097425 0.0102332244890365 0.00380147981241425 0 0 0.000850087133931228 0 0.0208836779140189 0.00476780776199104 0.0028998745804244 0 0.00196643298887982 0.00681223659351838 0.00510197574010536 0 0.00525072197427146 0.00490115994118608 0.00124764506993051
"kopf" 0.0292585873954006 0.0141016506353165 0.0403239356161161 0.0174102285092492 0.0157383654133682 0.00714091889344321 0.0167308014053873 0.0779879118736596 0.0647641619930826 0.0412840453901342 0.0116232958197158 0.0202152928690554 0.0447247193523861 0.0383905815106694 0.0466921159731205 0.00208446241714262 0 0.0261621116561551 0.0270813116381937 0.00477783086478739 0.0247021874039009 0.0240565561875791 0.0440616863609053 0.0254106692022689 0.0397160616796742 0.0561230216634864 0.0412652971746167 0.057451518240857 0.029029655489621 0.109100707840135 0.0777000777000777 0.00585177862721453 0.0249993243425853 0.0409870283645417 0.0718444914394971 0.0361588009458008 0.0374769738931589 0.0475949092794595 0.069589422407794 0.0362814322793112 0.0255735914653322 0.00714757965084073 0.00935913334425232 0.0680069707144982 0.0403673428196589 0.0179002953548734 0.0357585582149328 0.0420481814161538 0.0432961347375713 0.0137650309221587 0.0526812963232088 0.0255098787005268 0.0188738597043095 0.0157521659228144 0.0163371998039536 0.0149717408391661
"gehabt" 0.0234068699163204 0.0141016506353165 0.015961557848046 0.0174102285092492 0.0377720769920836 0.0485582484754138 0.0430220607567102 0.0270791360672429 0.026181256975927 0.00223157002108834 0.0129907423867412 0.0202152928690554 0.0279529495952413 0.0261269235280944 0.0375429851405496 0.0104223120857131 0 0.00934361130576968 0.00601806925293193 0.0143334925943622 0.0211733034890579 0.0318167356029271 0.0280392549569397 0.0311485622479426 0.0151299282589235 0.00748306955513151 0.0128954053670677 0.0140812544707983 0.00678615323133996 0.0328616589879923 0.012950012950013 0.0367826085139199 0.0108105186346315 0.0087287190035598 0.0260725976998175 0.0138254238910415 0.00825763831544178 0.015478019277873 0.00434933890048713 0.0241876215195408 0.0165882755450804 0.00357378982542037 0.00701935000818924 0.0102010456071747 0.0151377535573721 0.0149169127957278 0.00238390388099552 0.0137744042570159 0.0313896976847392 0.000983216494439911 0.0131703240808022 0.0242343847655004 0.00629128656810318 0.0332545725037193 0.0155203398137559 0.00374293520979152
